config,block,h,q0,p,r_fallback,sigma,silent_penalty,stream,price,policy,mean_tokens,rel_to_ours_noinflate,mean_final_library,mean_max_library,mean_n_compiles,mean_program_deaths,mean_silent_failures,mean_use_failures,mean_wasted_tax,mean_tax_share,cheapest_policy,best_vs_naive
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,bpi2019,autorpa_233k,ours_evict,19497801224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.525962
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,bpi2019,autorpa_233k,ours_noinflate,19497801224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.525962
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,bpi2019,autorpa_233k,oracle_tax,19497801224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.525962
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,bpi2019,autorpa_233k,offline_taxblind,19497801224.0,1.0,,,,,,,,,always_reactive,0.525962
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,bpi2019,autorpa_233k,offline_opt_tax,19497801224.0,1.0,,,,,,,,,always_reactive,0.525962
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,bpi2019,native,always_reactive,19497801224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.932502
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,bpi2019,native,always_compile_evict,20909120665.553,1.072384,4.7,22.7,66813.4,19033.1,0.0,87459.7,66813.4,0.014,always_reactive,0.932502
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,bpi2019,native,ours_evict,19497801224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.932502
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,bpi2019,native,ours_noinflate,19497801224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.932502
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,bpi2019,native,oracle_tax,19497801224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.932502
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,bpi2019,native,offline_taxblind,19497801224.0,1.0,,,,,,,,,always_reactive,0.932502
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,bpi2019,native,offline_opt_tax,19497801224.0,1.0,,,,,,,,,always_reactive,0.932502
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,sepsis,autorpa_233k,always_reactive,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.814114
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,sepsis,autorpa_233k,always_compile_evict,94705594.36,1.22833,11.4,12.0,73.6,8.2,0.0,39.8,73.6,0.009,always_reactive,0.814114
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,sepsis,autorpa_233k,ours_evict,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.814114
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,sepsis,autorpa_233k,ours_noinflate,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.814114
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,sepsis,autorpa_233k,oracle_tax,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.814114
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,sepsis,autorpa_233k,offline_taxblind,77101119.0,1.0,,,,,,,,,always_reactive,0.814114
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,sepsis,autorpa_233k,offline_opt_tax,77101119.0,1.0,,,,,,,,,always_reactive,0.814114
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,sepsis,native,always_reactive,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.981829
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,sepsis,native,always_compile_evict,78528037.66,1.018507,7.9,9.6,73.6,8.2,0.0,39.8,73.6,0.01,always_reactive,0.981829
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,sepsis,native,ours_evict,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.981829
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,sepsis,native,ours_noinflate,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.981829
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,sepsis,native,oracle_tax,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.981829
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,sepsis,native,offline_taxblind,77101119.0,1.0,,,,,,,,,always_reactive,0.981829
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,sepsis,native,offline_opt_tax,77101119.0,1.0,,,,,,,,,always_reactive,0.981829
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_A,autorpa_233k,always_reactive,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.554855
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_A,autorpa_233k,always_compile_evict,9482508168.221,1.802272,22.2,53.2,17364.1,5043.7,0.0,23192.4,17364.1,0.014,always_reactive,0.554855
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_A,autorpa_233k,ours_evict,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.554855
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_A,autorpa_233k,ours_noinflate,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.554855
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_A,autorpa_233k,oracle_tax,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.554855
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_A,autorpa_233k,offline_taxblind,5261420180.0,1.0,,,,,,,,,always_reactive,0.554855
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_A,autorpa_233k,offline_opt_tax,5261420180.0,1.0,,,,,,,,,always_reactive,0.554855
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_A,native,always_reactive,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.939325
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_A,native,always_compile_evict,5601280424.319,1.064595,2.9,17.3,17364.1,5043.7,0.0,23192.4,17364.1,0.009,always_reactive,0.939325
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_A,native,ours_evict,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.939325
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_A,native,ours_noinflate,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.939325
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_A,native,oracle_tax,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.939325
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_A,native,offline_taxblind,5261420180.0,1.0,,,,,,,,,always_reactive,0.939325
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_A,native,offline_opt_tax,5261420180.0,1.0,,,,,,,,,always_reactive,0.939325
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_B,autorpa_233k,always_reactive,7373315056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.703593
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_B,autorpa_233k,always_compile_evict,10479511453.201,1.421275,104.6,118.5,10149.8,2137.0,0.0,9645.5,10149.8,0.072,always_reactive,0.703593
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_B,autorpa_233k,ours_evict,7373315056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.703593
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_B,autorpa_233k,ours_noinflate,7373315056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.703593
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_B,autorpa_233k,oracle_tax,7373315056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.703593
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_B,autorpa_233k,offline_taxblind,7373315056.0,1.0,,,,,,,,,always_reactive,0.703593
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_B,autorpa_233k,offline_opt_tax,7373315056.0,1.0,,,,,,,,,always_reactive,0.703593
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_B,native,always_reactive,7373315056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.965662
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_B,native,always_compile_evict,7635506111.8,1.035559,11.0,24.3,10149.8,2137.0,0.0,9645.5,10149.8,0.017,always_reactive,0.965662
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_B,native,ours_evict,7373315056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.965662
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_B,native,ours_noinflate,7373315056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.965662
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_B,native,oracle_tax,7373315056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.965662
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_B,native,offline_taxblind,7373315056.0,1.0,,,,,,,,,always_reactive,0.965662
h=0.1/q0=0.4/p=0.3/r=2.2/sig=0,C_rfb,0.1,0.4,0.3,2.2,0.0,1.0,wiki_B,native,offline_opt_tax,7373315056.0,1.0,,,,,,,,,always_reactive,0.965662
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,bpi2019,autorpa_233k,always_reactive,19497801224.0,1.012688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,ours_noinflate,0.848725
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,bpi2019,autorpa_233k,always_compile_evict,22685216821.2,1.178237,58.9,94.0,45577.8,21432.0,0.0,98481.2,45390.2,0.067,ours_noinflate,0.848725
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,bpi2019,autorpa_233k,ours_evict,19535435195.3,1.014642,0.1,3.0,298.1,70.0,0.0,309.2,261.2,0.005,ours_noinflate,0.848725
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,bpi2019,autorpa_233k,ours_noinflate,19253520226.1,1.0,5.2,10.1,18417.6,9029.0,0.0,41579.0,18271.3,0.01,ours_noinflate,0.848725
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,bpi2019,autorpa_233k,oracle_tax,19497788171.5,1.012687,0.9,3.1,20.4,9.4,0.0,45.0,14.3,0.005,ours_noinflate,0.848725
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,bpi2019,autorpa_233k,offline_taxblind,19013220215.239,0.987519,,,,,,,,,ours_noinflate,0.848725
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,bpi2019,autorpa_233k,offline_opt_tax,19079003981.066,0.990936,,,,,,,,,ours_noinflate,0.848725
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,bpi2019,native,always_reactive,19497801224.0,1.70324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,bpi2019,native,always_compile_evict,11445202289.8,0.999801,4.9,20.6,45577.8,21432.0,0.0,98481.2,41181.7,0.021,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,bpi2019,native,ours_evict,18418724497.3,1.608977,0.4,12.1,8461.8,3072.4,0.0,14076.6,5014.9,0.006,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,bpi2019,native,ours_noinflate,11447477751.0,1.0,4.8,20.6,45520.0,21419.9,0.0,98432.0,41151.2,0.021,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,bpi2019,native,oracle_tax,19383027079.5,1.693214,33.3,35.3,710.7,322.8,0.0,1475.6,523.1,0.005,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,bpi2019,native,offline_taxblind,10152411753.325,0.886869,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,bpi2019,native,offline_opt_tax,10289669595.092,0.898859,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,sepsis,autorpa_233k,always_reactive,77101119.0,0.984324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.89436
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,sepsis,autorpa_233k,always_compile_evict,86208138.8,1.100591,14.4,15.8,55.7,10.0,0.0,51.2,50.9,0.013,always_reactive,0.89436
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,sepsis,autorpa_233k,ours_evict,77541933.0,0.989952,0.8,1.6,3.8,1.0,0.0,4.3,3.1,0.006,always_reactive,0.89436
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,sepsis,autorpa_233k,ours_noinflate,78328977.0,1.0,2.3,2.7,8.7,1.8,0.0,9.1,7.5,0.006,always_reactive,0.89436
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,sepsis,autorpa_233k,oracle_tax,77164225.2,0.98513,0.3,1.0,1.9,0.7,0.0,4.6,1.0,0.005,always_reactive,0.89436
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,sepsis,autorpa_233k,offline_taxblind,77101119.0,0.984324,,,,,,,,,always_reactive,0.89436
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,sepsis,autorpa_233k,offline_opt_tax,77101119.0,0.984324,,,,,,,,,always_reactive,0.89436
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,sepsis,native,always_reactive,77101119.0,1.044852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,sepsis,native,always_compile_evict,73791396.6,1.0,7.6,9.9,55.7,10.0,0.0,51.2,29.4,0.011,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,sepsis,native,ours_evict,73929394.2,1.00187,7.0,9.6,53.2,9.7,0.0,49.4,27.7,0.011,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,sepsis,native,ours_noinflate,73791396.6,1.0,7.6,9.9,55.7,10.0,0.0,51.2,29.4,0.011,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,sepsis,native,oracle_tax,73981061.0,1.00257,10.1,10.8,38.5,8.8,0.0,45.8,21.0,0.012,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,sepsis,native,offline_taxblind,61250027.94,0.830043,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,sepsis,native,offline_opt_tax,61976565.273,0.839889,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_A,autorpa_233k,always_reactive,5261420180.0,1.019946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,ours_noinflate,0.909753
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_A,autorpa_233k,always_compile_evict,5670254419.3,1.0992,15.8,45.7,11780.3,5676.4,0.0,26059.9,11431.5,0.022,ours_noinflate,0.909753
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_A,autorpa_233k,ours_evict,5263007020.8,1.020253,0.0,2.2,58.0,21.5,0.0,101.7,42.7,0.005,ours_noinflate,0.909753
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_A,autorpa_233k,ours_noinflate,5158529747.3,1.0,2.1,5.6,5519.1,2733.1,0.0,12551.5,5393.5,0.007,ours_noinflate,0.909753
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_A,autorpa_233k,oracle_tax,5260845153.8,1.019834,0.4,1.0,62.5,29.2,0.0,134.5,45.0,0.005,ours_noinflate,0.909753
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_A,autorpa_233k,offline_taxblind,5124080601.471,0.993322,,,,,,,,,ours_noinflate,0.909753
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_A,autorpa_233k,offline_opt_tax,5135353683.179,0.995507,,,,,,,,,ours_noinflate,0.909753
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_A,native,always_reactive,5261420180.0,1.744048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_A,native,always_compile_evict,3016694588.0,0.99997,3.6,14.8,11780.3,5676.4,0.0,26059.9,10691.4,0.015,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_A,native,ours_evict,5011740941.8,1.661285,0.6,10.7,1755.1,688.1,0.0,3134.7,1047.7,0.006,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_A,native,ours_noinflate,3016786114.6,1.0,3.6,14.8,11778.2,5676.2,0.0,26058.4,10690.0,0.015,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_A,native,oracle_tax,5094049639.6,1.688568,6.7,7.4,818.0,399.5,0.0,1805.3,618.4,0.005,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_A,native,offline_taxblind,2713040953.88,0.899315,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_A,native,offline_opt_tax,2730883143.293,0.905229,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_B,autorpa_233k,always_reactive,7373315056.0,0.994264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.845157
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_B,autorpa_233k,always_compile_evict,8724197688.4,1.176426,88.9,101.3,7297.9,2488.1,0.0,11251.9,7174.2,0.075,always_reactive,0.845157
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_B,autorpa_233k,ours_evict,7393072510.3,0.996928,0.2,3.6,166.4,38.8,0.0,206.0,148.2,0.006,always_reactive,0.845157
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_B,autorpa_233k,ours_noinflate,7415851282.0,1.0,1.9,8.5,1062.1,454.4,0.0,2063.0,1017.9,0.009,always_reactive,0.845157
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_B,autorpa_233k,oracle_tax,7373315056.0,0.994264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_reactive,0.845157
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_B,autorpa_233k,offline_taxblind,7344017216.433,0.990313,,,,,,,,,always_reactive,0.845157
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_B,autorpa_233k,offline_opt_tax,7363316964.565,0.992916,,,,,,,,,always_reactive,0.845157
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_B,native,always_reactive,7373315056.0,1.120904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_B,native,always_compile_evict,6577931226.8,0.999988,8.6,19.2,7297.9,2488.1,0.0,11251.9,5092.8,0.016,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_B,native,ours_evict,6882070832.7,1.046224,3.4,14.5,5292.7,1556.6,0.0,7082.9,3219.8,0.012,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_B,native,ours_noinflate,6578007890.3,1.0,8.6,19.2,7296.2,2488.0,0.0,11250.9,5091.4,0.016,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_B,native,oracle_tax,7347153167.8,1.116927,33.5,34.1,253.3,93.0,0.0,416.2,177.2,0.006,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_B,native,offline_taxblind,5538318004.361,0.841945,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.4/p=0.5/r=1/sig=0,A_core,0.1,0.4,0.5,1.0,0.0,1.0,wiki_B,native,offline_opt_tax,5572923958.891,0.847205,,,,,,,,,always_compile_evict,1.0
h=0.1/q0=0.4/p=1/r=1/sig=0.3,D_sigma,0.1,0.4,1.0,1.0,0.3,3.0,bpi2019,autorpa_233k,always_reactive,19497801224.0,1.033935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,ours_evict,0.942146
