config,p,q0,lifetime,stream,price,policy,mean_tokens,rel_to_ours_evict,mean_final_library,mean_max_library,mean_n_compiles,mean_wasted_compiles,mean_wasted_compiles_tax,mean_wasted_tax_tokens,mean_tax_share,cheapest_policy
p=0.1/q0=0.17/life=50,0.1,0.17,50,bpi2019,native,ours_evict,13958285132.5,1.0,13.0,27.5,4057.3,3649.0,3653.4,216398.0,0.02741,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,bpi2019,native,oracle_tax,6956917144.1,0.498408,102.7,102.7,1023.0,920.3,920.3,0.0,0.173623,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,bpi2019,native,offline_taxblind,4421960685.981,0.316798,,,,,,,,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,bpi2019,native,offline_opt_tax,4941709100.369,0.354034,,,,,,,,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,sepsis,autorpa_233k,always_reactive,77101119.0,0.994828,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_reactive
p=0.1/q0=0.17/life=50,0.1,0.17,50,sepsis,autorpa_233k,always_compile_evict,95297247.5,1.229611,7.4,7.4,91.7,88.1,88.2,114532.6,0.007155,always_reactive
p=0.1/q0=0.17/life=50,0.1,0.17,50,sepsis,autorpa_233k,always_compile_evict_abandon,87553371.7,1.129693,4.4,4.4,51.5,50.1,50.1,102575.2,0.006637,always_reactive
p=0.1/q0=0.17/life=50,0.1,0.17,50,sepsis,autorpa_233k,on_second,95314765.0,1.229837,7.8,7.8,91.7,88.1,88.2,129902.5,0.007335,always_reactive
p=0.1/q0=0.17/life=50,0.1,0.17,50,sepsis,autorpa_233k,ours_evict,77501938.0,1.0,0.3,0.3,2.0,2.0,2.0,3057.6,0.005025,always_reactive
p=0.1/q0=0.17/life=50,0.1,0.17,50,sepsis,autorpa_233k,oracle_tax,77101119.0,0.994828,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_reactive
p=0.1/q0=0.17/life=50,0.1,0.17,50,sepsis,autorpa_233k,offline_taxblind,77101119.0,0.994828,,,,,,,,always_reactive
p=0.1/q0=0.17/life=50,0.1,0.17,50,sepsis,autorpa_233k,offline_opt_tax,77101119.0,0.994828,,,,,,,,always_reactive
p=0.1/q0=0.17/life=50,0.1,0.17,50,sepsis,native,always_reactive,77101119.0,1.011412,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,sepsis,native,always_compile_evict,75237463.0,0.986965,6.3,7.1,91.7,83.9,83.9,0.0,0.008652,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,sepsis,native,always_compile_evict_abandon,76279266.8,1.000631,3.5,4.2,51.5,46.7,46.7,0.0,0.0073,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,sepsis,native,on_second,75282808.3,0.98756,7.8,7.8,91.7,83.9,84.2,16543.8,0.009249,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,sepsis,native,ours_evict,76231149.8,1.0,2.4,3.1,37.1,33.7,33.7,0.0,0.006652,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,sepsis,native,oracle_tax,74990338.7,0.983723,4.2,4.2,54.6,50.4,50.4,0.0,0.007702,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,sepsis,native,offline_taxblind,69210278.16,0.9079,,,,,,,,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,sepsis,native,offline_opt_tax,70786040.556,0.928571,,,,,,,,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_A,autorpa_233k,always_reactive,5261420180.0,1.026446,0.0,0.0,0.0,0.0,0.0,0.0,0.004586,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_A,autorpa_233k,always_compile_evict,1747824682.8,0.340982,43.9,64.4,1517.4,1403.5,1450.1,123799339.3,0.12251,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_A,autorpa_233k,always_compile_evict_abandon,4676628844.5,0.91236,17.6,28.4,701.2,658.1,679.2,57586265.1,0.02224,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_A,autorpa_233k,on_second,2076834882.5,0.405168,153.5,153.5,1517.4,1403.5,1475.8,345282492.1,0.261489,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_A,autorpa_233k,ours_evict,5125861783.9,1.0,0.6,3.1,72.0,67.0,68.4,1486239.3,0.005553,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_A,autorpa_233k,oracle_tax,1557786002.3,0.303907,32.6,32.6,313.4,280.8,280.8,0.0,0.108379,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_A,autorpa_233k,offline_taxblind,1348447901.08,0.263068,,,,,,,,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_A,autorpa_233k,offline_opt_tax,1406397272.793,0.274373,,,,,,,,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_A,native,always_reactive,5261420180.0,1.540584,0.0,0.0,0.0,0.0,0.0,0.0,0.004586,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_A,native,always_compile_evict,1280578302.2,0.374963,6.0,29.7,1517.4,1363.9,1366.3,124979.4,0.061123,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_A,native,always_compile_evict_abandon,4462534593.2,1.306664,1.4,12.2,701.2,631.6,633.8,116652.9,0.009385,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_A,native,on_second,1745357335.1,0.511054,153.5,153.5,1517.4,1363.9,1474.0,342005463.8,0.311058,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_A,native,ours_evict,3415211136.3,1.0,2.3,14.2,716.9,645.0,646.9,105441.7,0.016535,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_A,native,oracle_tax,1481358849.4,0.433753,44.6,44.6,444.3,399.7,399.7,0.0,0.138352,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_A,native,offline_taxblind,1125518861.94,0.329561,,,,,,,,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_A,native,offline_opt_tax,1171542290.105,0.343037,,,,,,,,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_B,autorpa_233k,always_reactive,7373315056.0,0.993463,0.0,0.0,0.0,0.0,0.0,0.0,0.004991,always_reactive
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_B,autorpa_233k,always_compile_evict,8839990225.0,1.191079,233.5,239.2,6663.4,6272.3,6548.8,1002352432.9,0.147534,always_reactive
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_B,autorpa_233k,always_compile_evict_abandon,8383154537.5,1.129526,97.0,104.3,3661.0,3494.5,3621.5,478120906.9,0.069685,always_reactive
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_B,autorpa_233k,on_second,10681739361.5,1.439232,662.6,662.6,6663.4,6272.3,6621.3,2842114302.3,0.294495,always_reactive
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_B,autorpa_233k,ours_evict,7421833728.6,1.0,10.6,13.0,401.0,382.4,394.0,20779549.7,0.010562,always_reactive
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_B,autorpa_233k,oracle_tax,6850779926.9,0.923058,28.3,28.3,281.5,253.2,253.2,0.0,0.033533,always_reactive
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_B,autorpa_233k,offline_taxblind,6430617928.01,0.866446,,,,,,,,always_reactive
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_B,autorpa_233k,offline_opt_tax,6740593943.612,0.908211,,,,,,,,always_reactive
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_B,native,always_reactive,7373315056.0,1.050258,0.0,0.0,0.0,0.0,0.0,0.0,0.004991,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_B,native,always_compile_evict,6376432498.1,0.908262,38.1,53.8,6663.4,6000.8,6021.4,1397578.0,0.046464,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_B,native,always_compile_evict_abandon,7118616856.8,1.013979,11.1,20.3,3661.0,3306.0,3319.8,912484.3,0.016805,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_B,native,on_second,9226112968.1,1.314171,662.6,662.6,6663.4,6000.8,6611.7,2835674869.3,0.34095,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_B,native,ours_evict,7020478890.6,1.0,16.3,25.7,3586.8,3230.5,3247.6,1142323.0,0.021281,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_B,native,oracle_tax,6774386448.3,0.964946,60.7,60.7,596.7,536.0,536.0,0.0,0.04873,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_B,native,offline_taxblind,5701564975.73,0.812133,,,,,,,,always_compile_evict
p=0.1/q0=0.17/life=50,0.1,0.17,50,wiki_B,native,offline_opt_tax,5889816932.137,0.838948,,,,,,,,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,bpi2019,autorpa_233k,always_reactive,19497801224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004751,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,bpi2019,autorpa_233k,always_compile_evict,14722005000.5,0.75506,144.8,224.5,8600.1,8080.7,8472.0,2881049980.9,0.263655,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,bpi2019,autorpa_233k,always_compile_evict_abandon,19096723312.2,0.97943,50.9,83.7,4175.4,3979.8,4131.7,1147962424.7,0.07792,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,bpi2019,autorpa_233k,on_second,21534046127.3,1.104435,866.8,866.8,8600.1,8080.7,8526.0,9700628646.8,0.496547,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,bpi2019,autorpa_233k,ours_evict,19497801224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004751,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,bpi2019,autorpa_233k,oracle_tax,10888454116.8,0.558445,66.5,66.5,672.0,605.5,605.5,0.0,0.089013,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,bpi2019,autorpa_233k,offline_taxblind,9561013833.202,0.490364,,,,,,,,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,bpi2019,autorpa_233k,offline_opt_tax,10527781132.487,0.539947,,,,,,,,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,bpi2019,native,always_reactive,19497801224.0,1.111055,0.0,0.0,0.0,0.0,0.0,0.0,0.004751,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,bpi2019,native,always_compile_evict,9796542191.3,0.558242,34.7,60.9,8600.1,7733.3,7749.6,1197041.3,0.085205,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,bpi2019,native,always_compile_evict_abandon,16998733321.8,0.968649,10.2,20.5,4175.4,3751.3,3761.5,585776.1,0.017302,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,bpi2019,native,on_second,19655345682.2,1.120032,866.8,866.8,8600.1,7733.3,8522.7,9692573599.8,0.544001,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,bpi2019,native,ours_evict,17548909791.9,1.0,7.1,15.4,2361.7,2123.3,2131.6,455873.6,0.013694,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,bpi2019,native,oracle_tax,10729297283.3,0.611394,89.2,89.2,901.8,812.6,812.6,0.0,0.097103,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,bpi2019,native,offline_taxblind,8691803237.602,0.49529,,,,,,,,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,bpi2019,native,offline_opt_tax,9210728632.519,0.52486,,,,,,,,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,sepsis,autorpa_233k,always_reactive,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_reactive
p=0.1/q0=0.4/life=10,0.1,0.4,10,sepsis,autorpa_233k,always_compile_evict,96306501.9,1.249093,7.4,7.4,91.7,88.7,88.7,127600.2,0.007077,always_reactive
p=0.1/q0=0.4/life=10,0.1,0.4,10,sepsis,autorpa_233k,always_compile_evict_abandon,88004330.4,1.141414,4.4,4.4,51.5,50.4,50.4,112548.8,0.0066,always_reactive
p=0.1/q0=0.4/life=10,0.1,0.4,10,sepsis,autorpa_233k,on_second,96324019.4,1.249321,7.8,7.8,91.7,88.7,88.7,142970.1,0.007255,always_reactive
p=0.1/q0=0.4/life=10,0.1,0.4,10,sepsis,autorpa_233k,ours_evict,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_reactive
p=0.1/q0=0.4/life=10,0.1,0.4,10,sepsis,autorpa_233k,oracle_tax,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_reactive
p=0.1/q0=0.4/life=10,0.1,0.4,10,sepsis,autorpa_233k,offline_taxblind,77101119.0,1.0,,,,,,,,always_reactive
p=0.1/q0=0.4/life=10,0.1,0.4,10,sepsis,autorpa_233k,offline_opt_tax,77101119.0,1.0,,,,,,,,always_reactive
p=0.1/q0=0.4/life=10,0.1,0.4,10,sepsis,native,always_reactive,77101119.0,1.007607,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,sepsis,native,always_compile_evict,76246717.4,0.996441,6.3,7.1,91.7,83.9,84.3,9454.9,0.008534,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,sepsis,native,always_compile_evict_abandon,76730225.5,1.00276,3.5,4.2,51.5,46.7,47.1,9454.9,0.007253,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,sepsis,native,on_second,76292062.7,0.997034,7.8,7.8,91.7,83.9,84.9,59395.7,0.009123,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,sepsis,native,ours_evict,76519024.5,1.0,1.9,2.2,21.4,19.0,19.0,0.0,0.006242,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,sepsis,native,oracle_tax,75847702.9,0.991227,3.6,3.6,48.5,44.9,44.9,0.0,0.007486,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,sepsis,native,offline_taxblind,72311916.0,0.945019,,,,,,,,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,sepsis,native,offline_opt_tax,73179255.489,0.956354,,,,,,,,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_A,autorpa_233k,always_reactive,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004586,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_A,autorpa_233k,always_compile_evict,2877314931.3,0.54687,43.9,64.4,1517.4,1415.1,1456.8,132981421.3,0.074404,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_A,autorpa_233k,always_compile_evict_abandon,4905824080.2,0.932414,17.6,28.4,701.2,665.5,682.3,61890819.9,0.020922,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_A,autorpa_233k,on_second,3206325131.0,0.609403,153.5,153.5,1517.4,1415.1,1482.0,370574386.0,0.169366,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_A,autorpa_233k,ours_evict,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004586,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_A,autorpa_233k,oracle_tax,2640560121.3,0.501872,23.1,23.1,217.6,194.5,194.5,0.0,0.050372,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_A,autorpa_233k,offline_taxblind,2471212409.6,0.469685,,,,,,,,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_A,autorpa_233k,offline_opt_tax,2517837509.008,0.478547,,,,,,,,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_A,native,always_reactive,5261420180.0,1.076313,0.0,0.0,0.0,0.0,0.0,0.0,0.004586,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_A,native,always_compile_evict,2410068550.7,0.493021,6.0,29.7,1517.4,1363.9,1372.3,1578112.9,0.032475,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_A,native,always_compile_evict_abandon,4691729828.9,0.959774,1.4,12.2,701.2,631.6,636.1,484147.3,0.008798,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_A,native,on_second,2874847583.6,0.588099,153.5,153.5,1517.4,1363.9,1481.1,368325402.9,0.188866,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_A,native,ours_evict,4888371709.5,1.0,1.0,8.1,413.7,372.4,375.2,275739.1,0.007253,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_A,native,oracle_tax,2579614048.1,0.527704,38.3,38.3,369.9,331.6,331.6,0.0,0.069516,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_A,native,offline_taxblind,2289184842.8,0.468292,,,,,,,,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_A,native,offline_opt_tax,2335007200.142,0.477666,,,,,,,,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_B,autorpa_233k,always_reactive,7373315056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004991,always_reactive
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_B,autorpa_233k,always_compile_evict,9215567208.5,1.249854,233.5,239.2,6663.4,6329.8,6582.9,1083910345.7,0.141521,always_reactive
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_B,autorpa_233k,always_compile_evict_abandon,8492087250.5,1.151733,97.0,104.3,3661.0,3529.9,3633.8,503939827.3,0.068782,always_reactive
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_B,autorpa_233k,on_second,11057316345.0,1.49964,662.6,662.6,6663.4,6329.8,6640.1,2957798580.1,0.284493,always_reactive
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_B,autorpa_233k,ours_evict,7373315056.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004991,always_reactive
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_B,autorpa_233k,oracle_tax,7046993185.0,0.955743,16.2,16.2,169.6,153.4,153.4,0.0,0.021653,always_reactive
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_B,autorpa_233k,offline_taxblind,6756718676.0,0.916375,,,,,,,,always_reactive
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_B,autorpa_233k,offline_opt_tax,6984318691.78,0.947243,,,,,,,,always_reactive
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_B,native,always_reactive,7373315056.0,1.014268,0.0,0.0,0.0,0.0,0.0,0.0,0.004991,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_B,native,always_compile_evict,6752009481.6,0.928801,38.1,53.8,6663.4,6000.8,6060.6,5722835.3,0.043879,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_B,native,always_compile_evict_abandon,7227549569.8,0.994216,11.1,20.3,3661.0,3306.0,3345.4,3455925.2,0.016543,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_B,native,on_second,9601689951.6,1.320801,662.6,662.6,6663.4,6000.8,6630.8,2942572997.0,0.327614,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_B,native,ours_evict,7269594919.1,1.0,7.9,14.8,2136.8,1931.0,1959.3,2450948.5,0.01288,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_B,native,oracle_tax,6999621569.7,0.962863,42.1,42.1,432.5,390.4,390.4,0.0,0.032755,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_B,native,offline_taxblind,6230102396.8,0.857008,,,,,,,,always_compile_evict
p=0.1/q0=0.4/life=10,0.1,0.4,10,wiki_B,native,offline_opt_tax,6417639331.115,0.882806,,,,,,,,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,bpi2019,autorpa_233k,always_reactive,19497801224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004751,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,bpi2019,autorpa_233k,always_compile_evict,14722005000.5,0.75506,144.8,224.5,8600.1,8080.7,8472.0,2881049980.9,0.263655,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,bpi2019,autorpa_233k,always_compile_evict_abandon,19096723312.2,0.97943,50.9,83.7,4175.4,3979.8,4131.7,1147962424.7,0.07792,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,bpi2019,autorpa_233k,on_second,21534046127.3,1.104435,866.8,866.8,8600.1,8080.7,8526.0,9700628646.8,0.496547,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,bpi2019,autorpa_233k,ours_evict,19497801224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004751,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,bpi2019,autorpa_233k,oracle_tax,10888454116.8,0.558445,66.5,66.5,672.0,605.5,605.5,0.0,0.089013,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,bpi2019,autorpa_233k,offline_taxblind,9561013833.202,0.490364,,,,,,,,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,bpi2019,autorpa_233k,offline_opt_tax,10527781132.487,0.539947,,,,,,,,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,bpi2019,native,always_reactive,19497801224.0,1.022552,0.0,0.0,0.0,0.0,0.0,0.0,0.004751,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,bpi2019,native,always_compile_evict,9796542191.3,0.513774,34.7,60.9,8600.1,7733.3,7749.6,1197041.3,0.085205,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,bpi2019,native,always_compile_evict_abandon,16998733321.8,0.891489,10.2,20.5,4175.4,3751.3,3761.5,585776.1,0.017302,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,bpi2019,native,on_second,19655345682.2,1.030814,866.8,866.8,8600.1,7733.3,8522.7,9692573599.8,0.544001,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,bpi2019,native,ours_evict,19067789549.7,1.0,0.2,2.5,498.0,446.6,446.6,0.0,0.005199,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,bpi2019,native,oracle_tax,10729297283.3,0.562692,89.2,89.2,901.8,812.6,812.6,0.0,0.097103,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,bpi2019,native,offline_taxblind,8691803237.602,0.455837,,,,,,,,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,bpi2019,native,offline_opt_tax,9210728632.519,0.483052,,,,,,,,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,sepsis,autorpa_233k,always_reactive,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_reactive
p=0.1/q0=0.4/life=3,0.1,0.4,3,sepsis,autorpa_233k,always_compile_evict,96306501.9,1.249093,7.4,7.4,91.7,88.7,88.7,127600.2,0.007077,always_reactive
p=0.1/q0=0.4/life=3,0.1,0.4,3,sepsis,autorpa_233k,always_compile_evict_abandon,88004330.4,1.141414,4.4,4.4,51.5,50.4,50.4,112548.8,0.0066,always_reactive
p=0.1/q0=0.4/life=3,0.1,0.4,3,sepsis,autorpa_233k,on_second,96324019.4,1.249321,7.8,7.8,91.7,88.7,88.7,142970.1,0.007255,always_reactive
p=0.1/q0=0.4/life=3,0.1,0.4,3,sepsis,autorpa_233k,ours_evict,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_reactive
p=0.1/q0=0.4/life=3,0.1,0.4,3,sepsis,autorpa_233k,oracle_tax,77101119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_reactive
p=0.1/q0=0.4/life=3,0.1,0.4,3,sepsis,autorpa_233k,offline_taxblind,77101119.0,1.0,,,,,,,,always_reactive
p=0.1/q0=0.4/life=3,0.1,0.4,3,sepsis,autorpa_233k,offline_opt_tax,77101119.0,1.0,,,,,,,,always_reactive
p=0.1/q0=0.4/life=3,0.1,0.4,3,sepsis,native,always_reactive,77101119.0,1.000009,0.0,0.0,0.0,0.0,0.0,0.0,0.005012,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,sepsis,native,always_compile_evict,76246717.4,0.988928,6.3,7.1,91.7,83.9,84.3,9454.9,0.008534,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,sepsis,native,always_compile_evict_abandon,76730225.5,0.995199,3.5,4.2,51.5,46.7,47.1,9454.9,0.007253,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,sepsis,native,on_second,76292062.7,0.989516,7.8,7.8,91.7,83.9,84.9,59395.7,0.009123,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,sepsis,native,ours_evict,77100396.9,1.0,0.0,0.1,4.0,3.9,3.9,0.0,0.005108,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,sepsis,native,oracle_tax,75847702.9,0.983752,3.6,3.6,48.5,44.9,44.9,0.0,0.007486,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,sepsis,native,offline_taxblind,72311916.0,0.937893,,,,,,,,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,sepsis,native,offline_opt_tax,73179255.489,0.949142,,,,,,,,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,wiki_A,autorpa_233k,always_reactive,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004586,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,wiki_A,autorpa_233k,always_compile_evict,2877314931.3,0.54687,43.9,64.4,1517.4,1415.1,1456.8,132981421.3,0.074404,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,wiki_A,autorpa_233k,always_compile_evict_abandon,4905824080.2,0.932414,17.6,28.4,701.2,665.5,682.3,61890819.9,0.020922,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,wiki_A,autorpa_233k,on_second,3206325131.0,0.609403,153.5,153.5,1517.4,1415.1,1482.0,370574386.0,0.169366,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,wiki_A,autorpa_233k,ours_evict,5261420180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004586,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,wiki_A,autorpa_233k,oracle_tax,2640560121.3,0.501872,23.1,23.1,217.6,194.5,194.5,0.0,0.050372,always_compile_evict
p=0.1/q0=0.4/life=3,0.1,0.4,3,wiki_A,autorpa_233k,offline_taxblind,2471212409.6,0.469685,,,,,,,,always_compile_evict
